0.00501	1.00701	0.0704907
0.00546	1.05255	0.0736785
0.00591	1.08576	0.0760032
0.00636	1.09656	0.0767592
0.00681	1.09727	0.0768089
0.00727	1.10687	0.0774809
0.00772	1.11243	0.0778701
0.00817	1.10238	0.0771666
0.00862	1.10912	0.0776384
0.00906	1.10331	0.0772317
0.00951	1.09476	0.0766332
0.00997	1.09134	0.0763938
0.0104	1.07947	0.0755629
0.0109	1.07517	0.0752619
0.0113	1.06994	0.0748958
0.0118	1.04465	0.0731255
0.0122	1.04036	0.0728252
0.0127	1.04502	0.0731514
0.0131	1.03243	0.0722701
0.0136	1.02862	0.0720034
0.014	1.00134	0.0700938
0.0145	1.00557	0.0703899
0.0149	0.984112	0.06888784
0.0154	0.963987	0.06747909
0.0158	0.938851	0.06571957
0.0163	0.924835	0.06473845
0.0167	0.886409	0.06204863
0.0172	0.856952	0.05998664
0.0176	0.812016	0.05684112
0.0181	0.752673	0.05268711
0.0185	0.668897	0.04682279
0.019	0.547699	0.03833893
0.0194	0.380598	0.02664186
0.0199	0.190454	0.01333178
0.0203	0.0808284	0.005657988
0.0208	0.150634	0.01054438
0.0212	0.272283	0.01905981
0.0217	0.336425	0.02354975
0.0221	0.340972	0.02386804
0.0217	0.343225	0.02402575
0.0221	0.340972	0.02386804
0.0226	0.295738	0.02070166
0.023	0.21327	0.0149289
0.0235	0.127743	0.00894201
0.0239	0.043442	0.00304094
0.0244	0.0100601	0.000704207
0.0248	0.0258973	0.001812811
0.0253	0.0801175	0.005608225
0.0258	0.139718	0.00978026
0.0262	0.185509	0.01298563
0.0266	0.207627	0.01453389
0.0271	0.212531	0.01487717
0.0275	0.189813	0.01328691
0.028	0.158378	0.01108646
0.0285	0.120904	0.00846328
0.0289	0.0805551	0.005638857
0.0294	0.0464832	0.003253824
0.0298	0.0249991	0.001749937
0.0303	0.0175495	0.001228465
0.0307	0.0240395	0.001682765
0.0312	0.0398372	0.002788604
0.0316	0.0593604	0.004155228
0.0321	0.0762012	0.005334084
0.0325	0.0911073	0.006377511
0.033	0.0945242	0.006616694
0.0334	0.0936226	0.006553582
0.0339	0.0854972	0.005984804
0.0343	0.0730697	0.005114879
0.0348	0.0584834	0.004093838
0.0352	0.0429261	0.003004827
0.0357	0.0285832	0.002000824
0.0361	0.0170078	0.001190546
0.0366	0.00992042	0.000694429
0.037	0.00781307	0.000546915
0.0375	0.00973632	0.000681542
0.0379	0.0146242	0.001023694
0.0384	0.0209	0.001463
0.0388	0.0267021	0.001869147
0.0393	0.0341619	0.002391333
0.0397	0.0374098	0.002618686
0.0402	0.0386693	0.002706851
0.0406	0.0382026	0.002674182
0.0411	0.0354999	0.002484993
0.0415	0.0310043	0.002170301
0.042	0.0251135	0.001757945
0.0424	0.0191931	0.001343517
0.0429	0.0135851	0.000950957
0.0433	0.00856476	0.000599533
0.0438	0.00550291	0.000385204
0.0442	0.00371511	0.000260058
0.0438	0.00563952	0.000394766
0.0442	0.00371511	0.000260058
0.0447	0.00333821	0.000233675
0.0451	0.00457823	0.000320476
0.0456	0.00684281	0.000478997
0.046	0.00979965	0.000685976
0.0465	0.0129787	0.000908509
0.0469	0.0151876	0.001063132
0.0474	0.0166555	0.001165885
0.0478	0.016877	0.00118139
0.0483	0.0173263	0.001212841
0.0487	0.0163591	0.001145137
0.0492	0.0150634	0.001054438
0.0496	0.0129327	0.000905289
0.0501	0.0101403	0.000709821
0.051	0.00491692	0.000344184
0.0519	0.00195483	0.000136838
0.0528	0.00189268	0.000132488
0.0537	0.00408455	0.000285919
0.0546	0.00701413	0.000490989
0.0555	0.00908823	0.000636176
0.0564	0.00913231	0.000639262
0.0573	0.00763558	0.000534491
0.0582	0.00500274	0.000350192
0.0591	0.00247406	0.000173184
0.06	0.000990297	6.93208E-05
0.0609	0.00101836	7.12852E-05
0.0618	0.00219688	0.000153782
0.0627	0.00380983	0.000266688
0.0636	0.00510238	0.000357167
0.0645	0.00519916	0.000363941
0.0654	0.00437179	0.000306025
0.0663	0.00292681	0.000204877
0.0654	0.00406978	0.000284885
0.0663	0.00292681	0.000204877
0.0672	0.00150103	0.000105072
0.0681	0.000587008	4.10906E-05
0.069	0.000529448	3.70614E-05
0.0699	0.00119521	8.36647E-05
0.0708	0.00216554	0.000151588
0.0717	0.00292522	0.000204765
0.0726	0.00306688	0.000214682
0.0735	0.00275326	0.000192728
0.0744	0.00197619	0.000138333
0.0753	0.00107029	7.49203E-05
0.0762	0.000443641	3.10549E-05
0.0771	0.000288809	2.02166E-05
0.078	0.000600133	4.20093E-05
0.0789	0.00115703	8.09921E-05
0.0799	0.00171717	0.000120202
0.0808	0.0019788	0.000138516
0.0816	0.00183299	0.000128309
0.0826	0.00140027	9.80189E-05
0.0835	0.000819813	5.73869E-05
0.0844	0.000359609	2.51726E-05
0.0853	0.000185833	1.30083E-05
0.0862	0.000309306	2.16514E-05
0.0871	0.000665452	4.65816E-05
0.0862	0.000321537	2.25076E-05
0.0871	0.000665452	4.65816E-05
0.088	0.0010285	0.000071995
0.0889	0.00127905	8.95335E-05
0.0898	0.00127463	8.92241E-05
0.0907	0.00102648	7.18536E-05
0.0916	0.00065492	4.58444E-05
0.0925	0.00032057	2.24399E-05
0.0934	0.000133968	9.37776E-06
0.0943	0.000162382	1.13667E-05
0.0952	0.0003582	0.000025074
0.0961	0.000618139	4.32697E-05
0.097	0.000824725	5.77308E-05
0.0979	0.000874685	6.1228E-05
0.0988	0.000758692	5.31084E-05
0.0997	0.000534026	3.73818E-05
0.101	0.00028417	1.98919E-05
0.101	0.000116388	8.14716E-06
0.102	8.76E-05	0.000006132
0.103	0.000191026	1.33718E-05
0.104	0.000366354	2.56448E-05
0.105	0.000529194	3.70436E-05
0.106	0.000607487	4.25241E-05
0.107	0.000565554	3.95888E-05
0.108	0.000431425	3.01998E-05
0.107	0.000561621	3.93135E-05
0.108	0.000431425	3.01998E-05
0.109	0.000257467	1.80227E-05
0.11	0.000113612	7.95284E-06
0.111	5.62E-05	0.000003934
0.111	9.42E-05	0.000006594
0.112	0.000202447	1.41713E-05
0.113	0.000326429	2.285E-05
0.114	0.000409212	2.86448E-05
0.115	0.000412997	2.89098E-05
0.116	0.000342277	2.39594E-05
0.117	0.000227699	1.59389E-05
0.118	0.000114284	7.99988E-06
0.119	4.81E-05	0.000003367
0.12	4.90E-05	0.00000343
0.12	0.000108102	7.56714E-06
0.121	0.000195211	1.36648E-05
0.122	0.000270347	1.89243E-05
0.123	0.000299005	2.09304E-05
0.124	0.000273116	1.91181E-05
0.125	0.000200685	1.4048E-05
0.126	0.000115003	8.05021E-06
0.127	5.07E-05	0.000003549
0.128	2.93E-05	0.000002051
0.127	5.56E-05	0.000003892
0.128	2.93E-05	0.000002051
0.129	5.38E-05	0.000003766
0.129	0.000114822	8.03754E-06
0.13	0.000180384	1.26269E-05
0.131	0.000224496	1.57147E-05
0.132	0.000223613	1.56529E-05
0.133	0.000185732	1.30012E-05
0.134	0.000122357	8.56499E-06
0.135	6.04E-05	0.000004228
0.136	2.53E-05	0.000001771
0.137	2.71E-05	0.000001897
0.138	6.18E-05	0.000004326
0.138	0.000109275	7.64925E-06
0.139	0.000151759	1.06231E-05
0.14	0.000168827	1.18179E-05
0.141	0.000152836	1.06985E-05
0.142	0.000113461	7.94227E-06
